max_number_of_vehicles,minimum_speed,min_number_of_vehicles,average_speed,avg_number_of_vehicles,maximum_speed,date,average_felt_temperature,average_road_temperature,minimum_felt_temperature,minimum_precipitation,maximum_humidity,maximum_felt_temperature,maximum_precipitation,maximum_temperature,average_humidity,average_wind,average_directionofwind,minimum_temperature,average_temperature,maximum_road_temperature,minimum_humidity,minimum_directionofwind,minimum_wind,maximum_directionofwind,minimum_road_temperature,maximum_wind,average_precipitation
602,1,11,51.16,89.84,197,2021-03-17 16:00:00,5.02,7.41,1.24,0.0,100.0,8.77,60.0,7.57,89.69,1.99,258.79,3.55,5.73,10.8,0.88,0.0,0.0,354.0,-1.9,5.65,2.15
719,1,11,50.3,113.51,182,2021-03-17 17:00:00,4.8,7.01,0.86,0.0,100.0,7.78,60.0,7.17,89.72,1.82,255.84,3.14,5.46,10.8,0.88,1.0,0.0,355.0,-1.9,6.84,1.84
830,1,11,48.75,119.17,182,2021-03-17 18:00:00,4.98,6.68,1.24,0.0,100.0,12.01,60.0,7.31,89.63,1.48,247.63,2.98,5.38,10.8,0.88,0.0,0.0,355.0,-1.9,5.25,1.04
700,1,11,49.26,120.55,203,2021-03-17 19:00:00,5.28,6.54,0.73,0.0,100.0,8.79,60.0,7.37,88.62,1.27,232.47,2.92,5.48,10.8,0.88,2.0,0.0,354.0,-1.9,4.33,1.03
672,1,11,51.92,110.31,169,2021-03-17 20:00:00,5.01,6.38,1.13,0.0,100.0,8.57,60.0,7.44,89.15,1.39,234.72,3.01,5.35,10.8,0.81,1.0,0.0,354.0,-1.9,4.73,1.18
584,1,11,55.98,93.1,210,2021-03-17 21:00:00,4.96,6.53,1.56,0.0,100.0,8.36,60.0,7.49,88.69,1.47,238.16,2.6,5.39,10.8,0.88,2.0,0.0,355.0,4.8,5.17,1.12
418,1,11,58.77,74.62,177,2021-03-17 22:00:00,4.86,6.09,1.3,0.0,100.0,8.48,60.0,7.4,89.32,1.37,242.19,2.05,5.19,10.8,0.88,0.0,0.0,353.0,-1.9,4.84,0.12
413,1,11,60.47,70.59,189,2021-03-17 23:00:00,4.77,5.88,1.81,0.0,100.0,8.98,11.29,7.15,89.33,1.28,242.97,1.98,5.03,10.8,0.88,0.0,0.0,353.0,-1.9,4.9,0.07
315,1,11,60.79,59.08,191,2021-03-18 00:00:00,4.66,5.82,0.94,0.0,100.0,8.37,0.87,6.99,89.58,1.35,248.07,2.19,4.94,10.8,0.88,0.0,0.0,355.0,-1.9,4.98,0.02
195,1,11,63.53,42.41,179,2021-03-18 01:00:00,4.56,5.84,0.99,0.0,100.0,7.94,0.86,6.99,89.48,1.3,251.87,2.32,4.87,10.8,0.88,0.0,0.0,354.0,-1.9,4.26,0.02
179,1,11,66.92,36.97,194,2021-03-18 02:00:00,4.81,5.74,1.46,0.0,100.0,10.28,4.87,6.88,89.24,1.19,248.25,2.25,4.83,10.8,0.88,1.0,0.0,354.0,-1.9,3.9,0.06
133,1,11,69.12,34.34,163,2021-03-18 03:00:00,4.7,5.61,1.77,0.0,100.0,7.86,0.49,6.69,90.06,1.08,243.64,2.25,4.76,10.8,0.88,1.0,0.0,355.0,-1.9,3.89,0.05
189,1,11,64.61,36.15,176,2021-03-18 04:00:00,4.75,5.6,1.4,0.0,100.0,9.91,0.7,6.82,89.92,1.12,234.14,2.39,4.82,10.8,0.88,1.0,0.0,355.0,-1.9,4.19,0.02
401,1,11,58.78,66.11,178,2021-03-18 05:00:00,5.27,6.49,2.11,0.0,100.0,8.43,1.03,7.57,88.35,1.17,237.5,2.66,5.37,10.8,0.88,1.0,0.0,355.0,-1.9,3.82,0.03
918,1,11,56.91,130.19,193,2021-03-18 06:00:00,5.77,7.92,2.01,0.0,100.0,8.7,60.0,8.15,86.05,1.5,242.65,3.14,6.0,11.7,0.88,1.0,0.0,355.0,-1.9,4.43,1.31
1035,1,11,54.96,143.39,201,2021-03-18 07:00:00,6.07,8.81,2.53,0.0,100.0,9.22,60.0,8.39,83.27,1.58,239.61,3.69,6.38,13.5,0.88,1.0,0.0,355.0,-1.9,4.56,0.57
878,1,11,52.36,118.7,197,2021-03-18 08:00:00,6.42,9.34,2.23,0.0,100.0,10.73,60.0,8.51,81.18,1.66,247.22,4.13,6.68,15.3,0.88,0.0,0.0,354.0,-1.9,5.27,0.28
907,1,11,52.85,112.44,188,2021-03-18 09:00:00,6.73,10.03,2.53,0.0,100.0,10.14,60.0,8.93,78.96,1.7,244.63,4.07,7.05,17.3,0.88,2.0,0.0,356.0,-1.9,5.33,1.12
937,1,11,52.89,106.49,198,2021-03-18 10:00:00,7.24,11.77,3.36,0.0,100.0,11.06,60.0,10.02,76.06,1.8,244.37,4.68,7.66,20.3,0.88,2.0,0.0,356.0,-1.9,5.36,1.2
925,1,11,52.74,109.95,194,2021-03-18 11:00:00,7.79,13.16,2.69,0.0,100.0,11.87,60.0,11.12,74.22,1.94,218.73,4.95,8.13,23.6,0.88,0.0,0.0,356.0,-1.9,5.89,1.12
1039,1,11,52.72,111.96,195,2021-03-18 12:00:00,8.59,15.39,4.05,0.0,100.0,13.19,60.0,12.49,70.25,2.1,205.71,5.42,8.93,24.4,0.88,2.0,0.0,356.0,-1.9,5.57,1.17
866,1,11,52.52,105.1,218,2021-03-18 13:00:00,8.83,15.02,5.17,0.0,100.0,13.16,60.0,12.96,69.33,2.11,190.53,6.23,9.14,22.9,0.88,2.0,0.0,356.0,-1.9,6.05,1.04
749,1,11,52.08,91.78,196,2021-03-18 14:00:00,8.46,13.24,3.96,0.0,100.0,12.28,60.0,11.91,71.51,1.94,194.41,5.75,8.77,20.2,0.88,0.0,0.0,356.0,-1.9,5.59,1.78
738,1,11,52.41,98.27,229,2021-03-18 15:00:00,7.93,11.11,4.13,0.0,100.0,10.88,60.0,10.9,75.25,1.5,191.45,5.01,8.03,17.6,0.88,2.0,0.0,356.0,-1.9,5.17,1.61
675,1,11,52.43,95.2,200,2021-03-18 16:00:00,7.29,9.46,3.78,0.0,100.0,11.32,60.0,9.58,79.44,1.33,212.56,4.0,7.27,13.4,0.88,2.0,0.0,359.0,-1.9,5.03,1.96
709,1,11,52.2,102.06,204,2021-03-18 17:00:00,7.19,8.6,3.79,0.0,100.0,13.28,60.0,9.21,81.67,1.09,191.96,4.07,6.96,12.0,0.88,0.0,0.0,352.0,-1.9,3.33,2.21
707,1,11,51.49,105.82,219,2021-03-18 18:00:00,6.86,7.68,2.36,0.0,100.0,12.91,60.0,8.94,83.03,0.92,177.65,3.53,6.57,11.0,0.88,0.0,0.0,350.0,-1.9,3.72,1.23
782,1,11,52.52,118.69,213,2021-03-18 19:00:00,6.52,7.3,2.69,0.0,100.0,10.82,0.53,8.73,85.12,1.01,181.88,3.21,6.34,10.8,0.88,1.0,0.0,351.0,-1.9,3.3,0.01
653,1,11,54.7,107.47,198,2021-03-18 20:00:00,6.78,7.29,3.26,0.0,100.0,13.29,60.0,8.8,84.88,0.94,169.85,4.14,6.53,10.8,0.88,0.0,0.0,352.0,-1.9,3.29,0.63
588,1,11,57.36,91.23,216,2021-03-18 21:00:00,6.61,7.02,2.56,0.0,100.0,10.75,60.0,8.73,86.07,1.01,177.57,3.35,6.43,10.8,0.88,0.0,0.0,354.0,-1.9,3.6,1.25
413,1,11,59.64,75.09,198,2021-03-18 22:00:00,6.54,6.68,2.24,0.0,100.0,10.44,60.0,8.73,86.63,0.97,177.08,3.42,6.34,10.8,0.88,5.0,0.0,353.0,-1.9,4.37,0.22
406,1,11,61.5,71.51,199,2021-03-18 23:00:00,6.38,6.35,1.51,0.0,100.0,10.65,19.77,8.86,87.39,1.0,167.29,3.28,6.23,10.8,0.88,1.0,0.0,349.0,-1.9,4.53,0.21
334,1,11,62.32,59.58,189,2021-03-19 00:00:00,6.15,5.95,1.59,0.0,100.0,10.11,6.1,8.93,88.53,1.08,188.98,2.33,6.02,10.8,0.88,4.0,0.0,354.0,-1.9,4.36,0.05
226,1,11,64.23,46.18,201,2021-03-19 01:00:00,6.01,5.81,1.07,0.0,100.0,10.2,48.72,9.2,88.3,1.2,173.32,2.06,6.02,10.8,0.88,1.0,0.0,355.0,-1.9,5.25,0.87
178,1,11,68.45,41.25,184,2021-03-19 02:00:00,6.04,5.67,1.05,0.0,100.0,12.88,39.95,9.07,87.91,1.02,161.46,1.94,5.96,10.8,0.88,0.0,0.0,355.0,-1.9,4.29,1.05
149,1,11,69.72,35.94,207,2021-03-19 03:00:00,6.0,5.41,1.48,0.0,100.0,12.62,22.63,9.13,88.16,0.98,160.46,1.35,5.75,10.8,0.88,0.0,0.0,354.0,-1.9,4.69,0.89
109,1,11,70.56,29.35,177,2021-03-19 04:00:00,5.8,5.7,-0.05,0.0,100.0,10.93,25.23,9.41,88.21,1.12,168.55,1.03,5.78,10.8,0.88,0.0,0.0,354.0,-1.9,4.05,0.8
898,1,11,57.92,126.82,216,2021-03-19 06:00:00,7.61,8.79,3.93,0.0,100.0,12.86,60.0,11.06,85.19,1.41,132.9,4.15,7.56,14.4,0.88,0.0,0.0,356.0,-1.9,4.61,0.9
982,1,11,56.09,140.05,200,2021-03-19 07:00:00,8.93,10.92,5.39,0.0,100.0,14.45,60.0,11.63,81.42,1.34,138.75,5.33,8.64,18.9,0.88,0.0,0.0,356.0,-1.9,4.29,0.94
786,1,11,53.76,109.88,200,2021-03-19 08:00:00,9.53,12.81,5.31,0.0,100.0,13.24,0.26,11.87,73.07,1.49,177.77,5.74,9.49,20.3,0.88,0.0,0.0,356.0,-1.9,4.64,0.0
892,1,11,53.91,103.5,223,2021-03-19 09:00:00,9.38,12.26,5.2,0.0,100.0,13.58,60.0,11.74,71.0,1.58,174.59,6.5,9.39,17.6,0.88,0.0,0.0,356.0,-1.9,4.82,0.24
1029,1,11,53.98,113.82,199,2021-03-19 10:00:00,9.34,12.43,4.49,0.0,100.0,13.82,60.0,12.01,71.19,1.65,172.69,6.45,9.4,20.1,0.88,1.0,0.0,355.0,-1.9,5.42,1.08
1090,1,11,53.47,113.35,196,2021-03-19 11:00:00,8.29,10.66,3.92,0.0,100.0,13.44,60.0,11.87,76.32,1.77,189.14,4.92,8.53,19.1,0.88,0.0,0.0,356.0,-1.9,6.23,1.35
1148,1,11,52.96,129.19,205,2021-03-19 12:00:00,6.9,9.17,3.76,0.0,100.0,13.82,60.0,11.4,86.47,1.84,114.65,4.37,7.31,15.8,0.88,0.0,0.0,358.0,-1.9,5.49,0.99
1079,1,11,53.73,123.73,190,2021-03-19 13:00:00,6.26,8.66,3.41,0.0,100.0,11.64,60.0,9.99,89.65,1.87,80.26,3.89,6.78,13.0,0.88,0.0,0.0,355.0,-1.9,6.28,1.2
1045,1,11,50.58,115.72,186,2021-03-19 14:00:00,6.09,8.05,3.3,0.0,100.0,10.48,60.0,8.64,91.04,1.74,83.26,3.89,6.47,10.9,0.88,0.0,0.0,359.0,-1.9,6.55,2.16
1035,1,11,49.3,123.8,183,2021-03-19 15:00:00,5.84,7.51,2.89,0.0,100.0,10.24,60.0,8.32,91.74,1.63,90.08,3.89,6.13,10.8,0.88,0.0,0.0,355.0,-1.9,5.83,1.93
869,1,11,49.41,120.93,205,2021-03-19 16:00:00,5.53,7.19,2.5,0.0,100.0,12.22,60.0,7.98,91.55,1.65,74.42,3.76,5.89,10.8,0.88,1.0,0.0,359.0,-1.9,5.25,1.96
844,1,11,48.79,125.93,183,2021-03-19 17:00:00,5.57,6.95,2.02,0.0,100.0,9.95,60.0,7.93,91.53,1.52,101.7,3.62,5.76,10.8,0.88,0.0,0.0,359.0,-1.9,5.41,2.28
879,1,11,48.57,136.19,177,2021-03-19 18:00:00,5.48,6.74,2.32,0.0,100.0,10.22,60.0,7.82,91.82,1.47,99.23,3.69,5.7,10.8,0.88,0.0,0.0,359.0,-1.9,4.78,1.38
824,1,11,50.26,135.28,193,2021-03-19 19:00:00,5.58,6.62,2.38,0.0,100.0,11.98,60.0,7.51,91.54,1.3,94.24,3.76,5.69,10.8,0.88,0.0,0.0,357.0,-1.9,4.93,1.05
627,1,11,53.03,118.21,184,2021-03-19 20:00:00,5.72,6.52,3.26,0.0,100.0,9.3,60.0,7.42,91.33,1.05,87.57,3.69,5.67,10.8,0.88,1.0,0.0,354.0,-1.9,3.97,1.68
726,1,11,56.84,102.34,213,2021-03-19 21:00:00,6.01,6.39,3.07,0.0,100.0,9.95,60.0,7.64,91.2,0.87,106.69,3.07,5.69,10.8,0.88,0.0,0.0,359.0,-1.9,3.65,1.32
468,1,11,59.21,84.13,192,2021-03-19 22:00:00,5.92,6.32,2.66,0.0,100.0,12.13,60.0,7.77,91.34,0.97,107.91,2.66,5.71,10.8,0.88,0.0,0.0,356.0,-1.9,3.73,0.11
401,1,11,61.36,76.15,196,2021-03-19 23:00:00,5.71,6.11,2.46,0.0,100.0,10.28,0.71,7.74,91.54,0.95,100.03,2.46,5.54,10.8,0.88,0.0,0.0,358.0,-1.9,3.17,0.04
296,1,11,61.83,61.19,207,2021-03-20 00:00:00,5.37,5.55,1.79,0.0,100.0,10.09,2.85,7.73,92.18,1.01,82.29,3.01,5.28,10.8,0.88,0.0,0.0,355.0,-1.9,3.49,0.1
228,1,11,62.94,45.12,198,2021-03-20 01:00:00,5.32,5.18,2.28,0.0,100.0,10.07,18.15,7.42,92.1,0.93,82.77,2.66,5.11,10.8,0.88,0.0,0.0,359.0,-1.9,4.13,0.45
154,1,11,67.01,36.89,187,2021-03-20 02:00:00,4.9,5.04,2.05,0.0,100.0,11.08,12.45,7.25,92.5,1.21,89.02,2.6,5.02,10.8,0.88,0.0,0.0,358.0,-1.9,4.37,0.4
134,1,11,70.67,35.11,196,2021-03-20 03:00:00,4.7,4.93,1.92,0.0,100.0,10.11,46.82,7.27,93.07,1.32,92.62,2.83,4.91,10.8,0.88,0.0,0.0,359.0,-1.9,3.97,1.07
184,1,11,65.31,35.85,179,2021-03-20 04:00:00,4.97,5.19,1.44,0.0,100.0,11.05,48.93,7.8,92.39,1.3,97.48,3.05,5.11,10.8,0.88,0.0,0.0,354.0,-1.9,5.01,2.31
308,1,11,60.3,55.38,192,2021-03-20 05:00:00,5.58,6.12,2.05,0.0,100.0,10.26,60.0,8.45,91.28,1.55,84.24,2.99,5.81,10.8,0.88,0.0,0.0,356.0,-1.9,5.09,1.51
650,1,11,59.53,96.45,188,2021-03-20 06:00:00,6.46,7.81,3.07,0.0,100.0,12.07,60.0,10.4,87.95,2.04,94.65,4.51,6.9,13.2,0.88,1.0,0.0,355.0,-1.9,5.35,1.42
967,1,11,58.76,124.38,196,2021-03-20 07:00:00,7.49,11.06,3.58,0.0,100.0,13.12,60.0,11.39,81.92,2.55,87.96,5.42,8.22,18.2,0.88,1.0,0.0,355.0,-1.9,6.33,0.74
1080,1,11,57.82,130.05,191,2021-03-20 08:00:00,8.82,14.14,3.88,0.0,100.0,14.31,0.0,12.52,75.28,2.8,85.86,6.96,9.47,21.5,0.88,0.0,0.0,356.0,-1.9,8.75,0.0
1120,1,11,55.34,124.01,197,2021-03-20 09:00:00,9.49,14.87,4.08,0.0,100.0,14.19,60.0,12.63,70.49,2.71,83.37,7.37,10.0,23.7,0.88,2.0,0.0,355.0,-1.9,8.76,0.25
1073,1,11,53.89,119.39,188,2021-03-20 10:00:00,9.38,14.4,4.06,0.0,100.0,15.06,60.0,12.91,70.91,2.82,82.2,6.96,10.03,23.9,0.88,1.0,0.0,356.0,-1.9,8.85,0.21
927,1,11,53.34,114.55,197,2021-03-20 11:00:00,8.73,13.31,3.24,0.0,100.0,14.38,60.0,12.5,73.23,3.05,80.57,6.62,9.61,19.5,0.88,0.0,0.0,355.0,-1.9,9.47,1.1
927,1,11,52.47,118.88,237,2021-03-20 12:00:00,7.69,12.35,2.53,0.0,100.0,14.0,60.0,12.3,76.22,3.58,80.9,6.35,9.0,18.9,0.88,1.0,0.0,355.0,-1.9,10.5,1.17
910,1,11,51.75,118.69,205,2021-03-20 13:00:00,7.14,11.28,1.62,0.0,100.0,12.53,60.0,11.49,78.08,3.64,78.68,5.8,8.45,17.2,0.88,1.0,0.0,357.0,-1.9,11.03,1.05
838,1,11,50.54,115.04,220,2021-03-20 14:00:00,6.46,10.0,1.11,0.0,100.0,11.43,60.0,10.14,81.38,3.52,77.6,5.19,7.83,14.0,0.88,1.0,0.0,357.0,-1.9,10.88,2.54
722,1,11,50.35,114.96,216,2021-03-20 15:00:00,5.94,8.89,1.14,0.0,100.0,10.41,60.0,9.41,81.85,3.35,77.66,5.02,7.34,12.9,0.88,1.0,0.0,354.0,-1.9,10.2,2.12
699,1,11,50.62,107.79,216,2021-03-20 16:00:00,5.61,8.03,0.96,0.0,100.0,10.84,60.0,8.97,82.4,2.93,80.28,4.61,6.93,11.2,0.88,1.0,0.0,358.0,-1.9,9.79,2.55
675,1,11,50.99,103.84,199,2021-03-20 17:00:00,5.1,7.31,1.03,0.0,100.0,9.75,60.0,8.32,86.74,2.78,79.09,4.2,6.4,11.0,0.88,2.0,0.0,352.0,-1.9,8.9,2.3
589,1,11,52.72,104.12,209,2021-03-20 18:00:00,4.86,6.95,0.45,0.0,100.0,9.17,60.0,7.92,88.43,2.93,81.81,4.2,6.18,10.8,0.88,1.0,0.0,354.0,-1.9,8.53,1.22
499,1,11,51.41,97.24,197,2021-03-20 19:00:00,4.78,6.71,0.95,0.0,100.0,9.15,60.0,7.81,88.46,2.97,80.46,4.27,6.16,10.8,0.88,2.0,0.0,355.0,-1.9,9.81,1.39
485,1,11,52.28,88.63,179,2021-03-20 20:00:00,4.82,6.66,0.53,0.0,100.0,9.44,60.0,7.81,87.45,3.16,78.0,4.14,6.27,10.8,0.88,2.0,0.0,355.0,-1.9,8.67,0.66
451,1,11,55.29,78.59,198,2021-03-20 21:00:00,4.83,6.52,0.39,0.0,100.0,9.32,60.0,7.65,86.91,3.09,72.97,4.34,6.23,10.8,0.88,0.0,0.0,354.0,-1.9,9.63,1.76
398,1,11,58.78,64.65,201,2021-03-20 22:00:00,4.61,6.5,-0.06,0.0,100.0,9.13,60.0,7.61,87.65,3.35,76.19,4.3,6.12,10.8,0.88,1.0,0.0,355.0,-1.9,11.99,0.31
30,1,11,70.11,15.48,170,2021-03-20 23:00:00,4.55,6.29,-0.94,0.0,100.0,9.18,17.56,7.66,87.84,3.41,74.82,4.23,6.12,10.8,0.88,1.0,0.0,355.0,-1.9,13.65,0.19
236,1,11,60.97,44.21,208,2021-03-21 00:00:00,4.59,6.23,-0.32,0.0,100.0,9.66,1.05,7.52,88.98,3.32,74.04,4.03,6.08,10.8,0.88,0.0,0.0,359.0,-1.9,15.03,0.11
133,1,11,63.2,31.16,187,2021-03-21 01:00:00,4.38,6.1,-1.12,0.0,100.0,9.33,0.88,7.71,88.32,3.45,70.55,3.69,6.01,10.8,0.88,1.0,0.0,355.0,-1.9,15.49,0.11
70,1,11,70.62,22.0,158,2021-03-21 03:00:00,3.96,5.87,-2.2,0.0,100.0,9.39,1.02,7.24,88.81,3.67,72.21,3.28,5.75,10.8,0.88,1.0,0.0,355.0,-1.9,13.89,0.11
79,1,11,66.98,24.73,176,2021-03-21 04:00:00,3.88,5.84,-2.05,0.0,100.0,8.43,1.37,7.18,89.19,3.56,72.49,3.35,5.62,10.8,0.88,2.0,0.0,353.0,-1.9,11.4,0.11
229,1,11,61.66,37.22,158,2021-03-21 05:00:00,3.91,6.02,-2.0,0.0,100.0,9.02,1.1,7.16,89.94,3.66,75.58,3.42,5.69,10.8,0.88,3.0,0.0,359.0,-1.9,15.16,0.11
261,1,11,60.79,48.24,165,2021-03-21 06:00:00,4.16,6.31,-2.16,0.0,100.0,8.65,60.0,7.37,90.37,3.72,65.01,3.21,5.88,10.8,0.88,2.0,0.0,355.0,-1.9,15.13,1.31
373,1,11,61.06,59.46,173,2021-03-21 07:00:00,4.51,6.54,-2.15,0.0,100.0,9.42,60.0,7.58,90.98,3.42,69.85,3.28,5.99,10.8,0.88,1.0,0.0,354.0,-1.9,14.73,1.35
280,1,11,60.51,54.53,176,2021-03-21 08:00:00,4.44,6.89,-1.99,0.0,100.0,9.58,60.0,7.86,91.28,3.64,73.2,3.35,6.04,10.8,0.88,1.0,0.0,351.0,-1.9,14.74,0.28
250,1,11,59.73,48.49,197,2021-03-21 09:00:00,4.36,7.25,-1.98,0.0,100.0,8.94,60.0,8.09,91.02,3.65,75.5,3.35,6.02,10.8,0.88,1.0,0.0,354.0,-1.9,14.34,1.03
281,1,11,59.08,47.95,173,2021-03-21 10:00:00,4.36,7.31,-2.95,0.0,100.0,9.46,60.0,7.95,91.01,3.43,70.32,3.14,5.93,10.8,0.88,0.0,0.0,355.0,-1.9,12.3,1.09
279,1,11,58.81,48.72,172,2021-03-21 11:00:00,4.3,7.3,-2.63,0.0,100.0,9.7,60.0,7.59,91.29,3.46,69.08,3.07,5.89,10.8,0.88,0.0,0.0,357.0,-1.9,13.57,1.03
283,1,11,59.2,51.71,177,2021-03-21 12:00:00,3.86,7.12,-2.49,0.0,100.0,9.86,60.0,7.55,91.66,3.79,65.13,3.07,5.71,10.8,0.88,1.0,0.0,355.0,-1.9,12.69,1.2
379,1,11,58.22,59.12,215,2021-03-21 13:00:00,3.81,6.88,-2.34,0.0,100.0,8.62,60.0,7.33,91.4,3.75,66.97,3.14,5.64,10.8,0.88,1.0,0.0,355.0,-1.9,13.71,1.03
343,1,11,59.07,59.99,180,2021-03-21 14:00:00,3.77,6.62,-1.98,0.0,100.0,9.0,60.0,7.13,91.73,3.56,74.56,3.41,5.57,10.8,0.88,1.0,0.0,355.0,-1.9,12.72,1.92
354,1,11,59.21,64.62,177,2021-03-21 15:00:00,3.5,6.3,-1.63,0.0,100.0,8.76,60.0,7.14,92.04,3.81,68.7,3.41,5.46,10.8,0.88,3.0,0.0,355.0,-1.9,14.26,2.6
349,1,11,59.73,61.18,204,2021-03-21 16:00:00,3.41,6.04,-1.56,0.0,100.0,8.03,60.0,7.0,91.72,3.82,75.17,3.55,5.42,10.8,0.88,0.0,0.0,352.0,-1.9,13.65,2.18
304,1,11,60.19,58.14,199,2021-03-21 17:00:00,3.49,6.06,-1.83,0.0,100.0,8.72,60.0,6.9,92.16,4.1,75.83,3.48,5.43,10.8,0.88,1.0,0.0,355.0,-1.9,14.98,2.17
257,1,11,61.15,55.91,183,2021-03-21 18:00:00,3.69,5.89,-1.49,0.0,100.0,8.94,60.0,7.08,92.15,3.77,78.68,3.55,5.61,10.8,0.88,1.0,0.0,354.0,-1.9,12.69,1.2
250,1,11,59.68,51.66,193,2021-03-21 19:00:00,4.17,6.11,-1.14,0.0,100.0,9.19,60.0,7.21,92.4,3.4,82.18,3.55,5.82,10.8,0.88,1.0,0.0,354.0,-1.9,10.79,0.95
233,1,11,59.68,50.25,179,2021-03-21 20:00:00,4.43,6.07,-0.66,0.0,100.0,9.7,60.0,7.37,92.93,3.35,81.65,3.76,6.02,10.8,0.88,5.0,0.0,354.0,-1.9,11.04,0.72
290,1,11,59.12,58.11,198,2021-03-21 21:00:00,4.66,6.17,-0.39,0.0,100.0,9.54,60.0,7.65,93.11,3.36,72.96,4.03,6.22,10.8,0.88,1.0,0.0,357.0,-1.9,11.18,1.24
300,1,11,60.95,54.73,189,2021-03-21 22:00:00,4.81,6.19,-0.74,0.0,100.0,10.29,60.0,8.09,93.09,3.82,80.53,4.3,6.45,10.8,0.88,0.0,0.0,354.0,-1.9,16.24,0.14
337,1,11,62.33,57.3,186,2021-03-21 23:00:00,5.3,6.25,-0.67,0.0,100.0,9.71,0.55,8.12,92.75,3.5,80.45,4.57,6.71,10.8,0.88,1.0,0.0,355.0,-1.9,14.75,0.06
234,1,11,61.93,48.2,185,2021-03-22 00:00:00,5.44,6.3,-0.68,0.0,100.0,10.36,0.51,8.41,92.63,3.51,72.51,4.71,6.8,10.8,0.88,1.0,0.0,354.0,-1.9,13.73,0.03
173,1,11,64.98,40.61,188,2021-03-22 01:00:00,5.47,6.52,-0.63,0.0,100.0,10.13,0.42,8.36,92.58,3.42,70.51,4.85,6.85,11.0,0.88,0.0,0.0,355.0,-1.9,13.41,0.01
122,1,11,69.6,34.36,179,2021-03-22 02:00:00,5.88,6.69,-0.77,0.0,100.0,10.57,19.84,8.39,92.43,2.83,93.76,4.85,6.93,11.0,0.88,0.0,0.0,355.0,-1.9,11.41,0.15
100,1,11,70.23,31.29,182,2021-03-22 03:00:00,6.16,6.67,-0.09,0.0,100.0,10.43,0.34,8.49,92.43,2.58,78.44,4.85,7.06,11.0,0.88,1.0,0.0,355.0,-1.9,11.41,0.01
164,1,11,66.55,34.64,167,2021-03-22 04:00:00,6.73,6.98,0.62,0.0,100.0,11.1,0.3,8.9,92.22,2.09,83.2,4.98,7.25,11.0,0.88,0.0,0.0,356.0,-1.9,8.85,0.0
397,1,11,60.66,69.87,178,2021-03-22 05:00:00,7.36,7.45,0.31,0.0,100.0,11.24,60.0,9.51,92.12,1.57,100.16,5.19,7.56,11.0,0.88,1.0,0.0,355.0,-1.9,6.35,0.1
966,1,11,57.73,137.46,192,2021-03-22 06:00:00,7.88,8.15,3.06,0.0,100.0,11.76,60.0,9.87,91.19,1.61,122.23,5.46,7.96,10.9,0.88,4.0,0.0,338.0,-1.9,4.61,1.21
967,1,11,55.25,134.95,193,2021-03-22 07:00:00,8.27,8.96,4.35,0.0,100.0,12.49,60.0,10.91,90.26,1.69,143.53,5.8,8.38,14.8,0.88,2.0,0.0,346.0,-1.9,5.17,0.67
921,1,11,51.71,112.75,205,2021-03-22 08:00:00,10.01,12.54,4.64,0.0,100.0,14.19,1.0,12.49,86.83,1.6,193.44,6.76,9.82,23.8,0.88,1.0,0.0,351.0,-1.9,4.45,0.0
796,1,11,52.63,110.07,207,2021-03-22 09:00:00,11.58,16.1,5.74,0.0,100.0,16.2,60.0,14.86,81.56,1.75,203.96,7.37,11.36,29.2,0.88,2.0,0.0,354.0,-1.9,4.72,0.92
887,1,11,53.42,115.41,201,2021-03-22 10:00:00,12.83,18.46,6.36,0.0,100.0,18.3,60.0,17.07,77.82,1.66,210.9,8.19,12.5,33.3,0.88,1.0,0.0,359.0,-1.9,5.09,0.87
943,1,11,53.7,114.03,210,2021-03-22 11:00:00,12.87,17.77,4.55,0.0,100.0,19.97,60.0,19.0,76.56,2.21,224.31,7.72,12.86,33.6,0.88,1.0,0.0,355.0,-1.9,6.87,1.36
871,1,11,53.27,108.4,194,2021-03-22 12:00:00,10.52,14.82,2.36,0.0,100.0,19.55,60.0,18.47,82.28,3.45,215.88,6.55,11.4,28.9,0.88,0.0,0.0,357.0,-1.9,9.25,1.09
718,1,11,53.07,93.34,191,2021-03-22 13:00:00,6.83,11.85,-1.33,0.0,100.0,18.08,60.0,17.38,89.81,4.87,207.46,3.89,8.75,27.1,0.88,0.0,0.0,355.0,-1.9,14.62,1.15
789,1,11,51.86,89.98,194,2021-03-22 14:00:00,5.61,9.29,-2.29,0.0,100.0,10.78,120.2,10.84,93.57,3.96,196.8,3.41,7.26,19.5,0.88,1.0,0.0,355.0,-1.9,12.69,2.58
644,1,11,51.21,82.94,210,2021-03-22 15:00:00,5.75,8.63,-2.44,0.0,100.0,11.74,60.0,10.16,94.3,2.9,172.49,3.28,6.9,13.9,0.88,0.0,0.0,358.0,-1.9,13.17,1.52
771,1,11,49.31,111.43,181,2021-03-22 16:00:00,5.8,8.14,-2.47,0.0,100.0,11.99,60.0,9.62,94.66,2.73,172.7,3.28,6.81,12.6,0.88,0.0,0.0,359.0,-1.9,13.09,1.67
892,1,11,48.18,126.85,176,2021-03-22 17:00:00,5.59,7.86,-2.51,0.0,100.0,10.94,60.0,9.28,94.73,2.96,190.6,3.21,6.75,11.7,0.88,0.0,0.0,355.0,-1.9,12.77,2.53
